"via_img_id","filename","size","name","x","y","width","height","order","conf_order","insect_body_view","box_img_quality","suborder","conf_suborder","infraorder","conf_infraorder","superfamily","conf_superfamily","family","conf_family","clustergenera","conf_clustergenera","genus","conf_genus","species","conf_species","species_sex","conf_species_sex","notes","id_box"
"IMG_0475.JPG864779","IMG_0475.JPG",864779,"rect",1033,910,185,204,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0476.JPG865830","IMG_0476.JPG",865830,"rect",1039,917,176,192,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0477.JPG867156","IMG_0477.JPG",867156,"rect",1038,920,177,188,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0478.JPG864890","IMG_0478.JPG",864890,"rect",1046,923,161,192,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0479.JPG856082","IMG_0479.JPG",856082,"rect",1056,925,174,192,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0480.JPG862104","IMG_0480.JPG",862104,"rect",1054,925,180,187,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0481.JPG857553","IMG_0481.JPG",857553,"rect",1049,921,177,185,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0482.JPG859730","IMG_0482.JPG",859730,"rect",1043,925,193,187,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0483.JPG862283","IMG_0483.JPG",862283,"rect",1039,901,200,214,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0484.JPG851593","IMG_0484.JPG",851593,"rect",1030,917,214,187,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0485.JPG841250","IMG_0485.JPG",841250,"rect",1035,907,195,198,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0486.JPG842931","IMG_0486.JPG",842931,"rect",1037,902,180,206,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0487.JPG837261","IMG_0487.JPG",837261,"rect",1039,900,163,208,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0488.JPG839161","IMG_0488.JPG",839161,"rect",1034,908,161,196,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0489.JPG842113","IMG_0489.JPG",842113,"rect",1049,897,150,212,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0490.JPG855056","IMG_0490.JPG",855056,"rect",1049,909,163,193,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0491.JPG862843","IMG_0491.JPG",862843,"rect",1051,905,164,206,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0492.JPG855498","IMG_0492.JPG",855498,"rect",1049,922,164,185,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0493.JPG860096","IMG_0493.JPG",860096,"rect",1051,909,162,200,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0494.JPG861926","IMG_0494.JPG",861926,"rect",1042,915,168,197,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0495.JPG861731","IMG_0495.JPG",861731,"rect",1046,917,173,191,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0496.JPG861664","IMG_0496.JPG",861664,"rect",1046,929,164,180,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0497.JPG859980","IMG_0497.JPG",859980,"rect",1036,913,179,202,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0498.JPG912226","IMG_0498.JPG",912226,"rect",1059,928,160,184,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0499.JPG915802","IMG_0499.JPG",915802,"rect",1044,906,186,202,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0500.JPG862213","IMG_0500.JPG",862213,"rect",1041,904,182,208,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0501.JPG914545","IMG_0501.JPG",914545,"rect",1035,913,186,199,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0502.JPG915194","IMG_0502.JPG",915194,"rect",1049,917,168,193,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0503.JPG913697","IMG_0503.JPG",913697,"rect",1044,922,179,190,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","high",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0504.JPG915319","IMG_0504.JPG",915319,"rect",1050,904,184,208,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0505.JPG850765","IMG_0505.JPG",850765,"rect",1057,911,190,211,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0506.JPG911135","IMG_0506.JPG",911135,"rect",1059,913,186,199,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,"medium",NA,NA,"dark, unclear image",1
"IMG_0507.JPG859022","IMG_0507.JPG",859022,"rect",1053,922,186,195,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0508.JPG856152","IMG_0508.JPG",856152,"rect",1056,922,173,199,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0509.JPG906082","IMG_0509.JPG",906082,"rect",1064,920,164,191,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0510.JPG908513","IMG_0510.JPG",908513,"rect",1057,922,168,188,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0511.JPG854520","IMG_0511.JPG",854520,"rect",1064,917,162,193,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0512.JPG914259","IMG_0512.JPG",914259,"rect",1057,928,159,184,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0513.JPG861065","IMG_0513.JPG",861065,"rect",1051,924,177,191,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0514.JPG856930","IMG_0514.JPG",856930,"rect",1043,909,175,199,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0515.JPG904989","IMG_0515.JPG",904989,"rect",1030,928,182,182,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0516.JPG912607","IMG_0516.JPG",912607,"rect",1044,920,179,191,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0517.JPG910777","IMG_0517.JPG",910777,"rect",1044,918,171,191,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0518.JPG914359","IMG_0518.JPG",914359,"rect",1041,910,188,204,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0519.JPG911599","IMG_0519.JPG",911599,"rect",1046,915,171,202,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0520.JPG854809","IMG_0520.JPG",854809,"rect",1035,917,180,190,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0521.JPG909547","IMG_0521.JPG",909547,"rect",1046,906,166,210,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0522.JPG857823","IMG_0522.JPG",857823,"rect",1047,912,151,200,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0523.JPG911490","IMG_0523.JPG",911490,"rect",1050,918,182,199,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0524.JPG913139","IMG_0524.JPG",913139,"rect",1048,913,180,200,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0525.JPG858930","IMG_0525.JPG",858930,"rect",1043,924,182,193,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0526.JPG859177","IMG_0526.JPG",859177,"rect",1046,915,159,197,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0527.JPG912005","IMG_0527.JPG",912005,"rect",1048,917,162,195,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0528.JPG911627","IMG_0528.JPG",911627,"rect",1043,922,171,190,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0529.JPG855979","IMG_0529.JPG",855979,"rect",1041,922,180,190,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0530.JPG858630","IMG_0530.JPG",858630,"rect",1041,920,168,191,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0531.JPG911140","IMG_0531.JPG",911140,"rect",1046,920,159,191,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0532.JPG910724","IMG_0532.JPG",910724,"rect",1043,915,162,197,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0533.JPG912185","IMG_0533.JPG",912185,"rect",1041,920,173,191,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0534.JPG858172","IMG_0534.JPG",858172,"rect",1042,918,177,191,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0535.JPG857922","IMG_0535.JPG",857922,"rect",1040,921,179,191,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0536.JPG858880","IMG_0536.JPG",858880,"rect",1041,923,191,186,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0537.JPG911882","IMG_0537.JPG",911882,"rect",1048,913,164,199,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0538.JPG914102","IMG_0538.JPG",914102,"rect",1037,917,180,191,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0539.JPG857618","IMG_0539.JPG",857618,"rect",1046,922,173,186,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0540.JPG860008","IMG_0540.JPG",860008,"rect",1044,924,173,188,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0541.JPG856150","IMG_0541.JPG",856150,"rect",1033,931,169,179,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia",NA,NA,NA,NA,NA,"dark, unclear image",1
"IMG_0542.JPG856867","IMG_0542.JPG",856867,"rect",1046,915,175,199,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0543.JPG855380","IMG_0543.JPG",855380,"rect",1039,924,175,186,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0544.JPG856133","IMG_0544.JPG",856133,"rect",1039,916,184,197,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0545.JPG855526","IMG_0545.JPG",855526,"rect",1037,924,175,191,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","high",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0546.JPG855678","IMG_0546.JPG",855678,"rect",1053,922,169,191,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0547.JPG856322","IMG_0547.JPG",856322,"rect",1050,913,171,200,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0548.JPG906246","IMG_0548.JPG",906246,"rect",1058,922,164,191,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0549.JPG855298","IMG_0549.JPG",855298,"rect",1057,931,157,182,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0550.JPG855426","IMG_0550.JPG",855426,"rect",1050,924,169,188,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0551.JPG855936","IMG_0551.JPG",855936,"rect",1062,924,166,188,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0552.JPG853045","IMG_0552.JPG",853045,"rect",1076,923,157,184,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0553.JPG854792","IMG_0553.JPG",854792,"rect",1059,933,173,177,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0554.JPG855821","IMG_0554.JPG",855821,"rect",1071,923,166,188,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0555.JPG862822","IMG_0555.JPG",862822,"rect",1076,916,159,195,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0556.JPG861507","IMG_0556.JPG",861507,"rect",1066,929,175,179,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0557.JPG861525","IMG_0557.JPG",861525,"rect",1066,920,168,186,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0558.JPG863076","IMG_0558.JPG",863076,"rect",1088,924,179,184,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0559.JPG862877","IMG_0559.JPG",862877,"rect",1070,909,171,193,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0560.JPG864449","IMG_0560.JPG",864449,"rect",1070,920,164,190,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0561.JPG867182","IMG_0561.JPG",867182,"rect",1066,920,166,190,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0562.JPG865911","IMG_0562.JPG",865911,"rect",1068,916,155,193,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0563.JPG866366","IMG_0563.JPG",866366,"rect",1057,926,166,180,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0564.JPG865042","IMG_0564.JPG",865042,"rect",1064,933,168,180,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0565.JPG866253","IMG_0565.JPG",866253,"rect",1064,922,159,191,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0566.JPG863371","IMG_0566.JPG",863371,"rect",1062,920,162,195,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0567.JPG868687","IMG_0567.JPG",868687,"rect",1064,920,159,191,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0568.JPG863217","IMG_0568.JPG",863217,"rect",1064,924,175,182,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0569.JPG839111","IMG_0569.JPG",839111,"rect",1061,928,173,184,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0570.JPG846505","IMG_0570.JPG",846505,"rect",1068,917,160,190,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0571.JPG821665","IMG_0571.JPG",821665,"rect",1061,928,177,184,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0572.JPG831595","IMG_0572.JPG",831595,"rect",1054,934,169,179,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0573.JPG818771","IMG_0573.JPG",818771,"rect",1081,909,151,200,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0574.JPG822438","IMG_0574.JPG",822438,"rect",1068,924,166,188,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0575.JPG849596","IMG_0575.JPG",849596,"rect",1070,926,149,182,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0576.JPG851769","IMG_0576.JPG",851769,"rect",1075,923,159,182,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0577.JPG853968","IMG_0577.JPG",853968,"rect",1082,926,169,179,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0578.JPG864754","IMG_0578.JPG",864754,"rect",1072,915,180,190,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0579.JPG863501","IMG_0579.JPG",863501,"rect",1089,933,156,176,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0580.JPG863848","IMG_0580.JPG",863848,"rect",1091,927,150,176,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0581.JPG858355","IMG_0581.JPG",858355,"rect",1081,923,154,186,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0582.JPG860140","IMG_0582.JPG",860140,"rect",1091,939,146,166,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0583.JPG857063","IMG_0583.JPG",857063,"rect",1073,917,160,190,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
"IMG_0584.JPG858574","IMG_0584.JPG",858574,"rect",1071,913,158,188,"Coleoptera","high",NA,"low",NA,NA,NA,NA,NA,NA,"Scarabaeidae","high",NA,NA,"Cetonia","medium",NA,NA,NA,NA,"dark, unclear image",1
